id,woe_id,latitude,longitude,perspective,created
37221408,1107126,-33.910988,151.161291,1,1365310625
37221372,55806280,37.840011,-122.25126,1,1365278665
51551529,34835152,37.741874,-122.422628,1,1365265181
37221345,20094319,51.523617,-0.144461,1,1365257200
37221336,2468432,40.680418,-73.979801,1,1365257037
37221327,1117532,39.278932,141.117913,1,1365256452
51551527,37054,51.432507,-0.347913,1,1365235364
