id,woe_id,latitude,longitude,perspective,created
37221984,2510436,40.113916,-88.199052,1,1365466670
51551617,2452334,37.75879,-122.414807,1,1365466581
37221975,28751406,40.724126,-73.997332,1,1365466015
51551583,55992201,40.712739,-73.962909,1,1365440189
37221966,980389,64.145506,-21.928175,1,1365436106
